Restaurant_ID,Restaurant_Name,Country_Code,City,Address,Locality,Locality_Verbose,Longitude,Latitude,Cuisines,Average_Cost_for_two,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_text,Votes
17375141,Fish Tales Lakeside Grille,216,Gainesville,"6330 Mitchell Street, Flowery Branch, GA 30542",Flowery Branch,"Flowery Branch, Gainesville",-83.9380240000,34.1835730000,Seafood,25,$,0,0,0,0,2,3.8,Good,107
17374819,Longstreet Cafe,216,Gainesville,"1043 Riverside Terrace, Gainesville, GA 30501",Gainesville,"Gainesville, Gainesville",-83.8272000000,34.3166000000,Southern,10,$,0,0,0,0,1,4.3,Very Good,298
17375198,Antebellum,216,Gainesville,"5510 Church Street, Flowery Branch, GA 30542",Flowery Branch,"Flowery Branch, Gainesville",-83.9262170000,34.1857070000,"American, Southern",40,$,0,0,0,0,3,4.3,Very Good,164
17375074,Smoke House BBQ and Catering,216,Gainesville,"3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507",Gainesville,"Gainesville, Gainesville",-83.8600980000,34.2227550000,BBQ,25,$,0,0,0,0,2,3.8,Good,89
17616590,Henry's,216,Savannah,"28 Drayton St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0905213000,32.0794767000,"American, Breakfast",10,$,0,0,0,0,1,4.1,Very Good,287
17616266,Zunzi's,216,Savannah,"108 E York Street, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0911000000,32.0775000000,"International, Mediterranean, Sandwich",25,$,0,0,0,0,2,4.5,Excellent,796
17616205,The Olde Pink House,216,Savannah,"23 Abercorn St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0897000000,32.0798000000,"American, Seafood, Southern",70,$,0,0,0,0,4,4.4,Very Good,1803
17616368,Lulu's Chocolate Bar,216,Savannah,"42 MLK Jr. Blvd, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0970510000,32.0807420000,"Coffee and Tea, Desserts",10,$,0,0,0,0,1,4.3,Very Good,456
17615924,Leopold's Ice Cream,216,Savannah,"212 E Broughton Street, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0894000000,32.0785000000,"Desserts, Sandwich, Ice Cream",10,$,0,0,0,0,1,4.6,Excellent,880
17615915,The Lady & Sons,216,Savannah,"102 W Congress St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0954000000,32.0804000000,Southern,40,$,0,0,0,0,3,3.3,Average,1201
17616295,The Crab Shack,216,Savannah,"40 Estill Hammock Rd, Tybee Island, GA 31328",Tybee Island,"Tybee Island, Savannah",-80.8659090000,32.0116890000,Seafood,40,$,0,0,0,0,3,3.8,Good,883
17616348,J. Christopher's,216,Savannah,"122 E. Liberty, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0914820000,32.0744950000,"Breakfast, Diner, Sandwich",25,$,0,0,0,0,2,4.3,Very Good,710
17616400,Rocks on the River,216,Savannah,"102 West Bay St., Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0924840000,32.0813940000,"Pizza, Seafood, Steak",70,$,0,0,0,0,4,4.0,Very Good,687
17615979,Mrs. Wilkes' Dining Room,216,Savannah,"107 W Jones St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0955000000,32.0727000000,"American, Southern",40,$,0,0,0,0,3,4.5,Excellent,1014
17616487,Green Truck Pub,216,Savannah,"2430 Habersham Street, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0966470000,32.0528580000,Burger,40,$,0,0,0,0,3,4.7,Excellent,906
17615855,Huey's On The River,216,Savannah,"115 E River St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0897000000,32.0812000000,"Breakfast, Cajun",40,$,0,0,0,0,3,4.1,Very Good,802
17615976,Moon River Brewing Company,216,Savannah,"21 W Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0916000000,32.0809000000,"American, Bar Food, Sandwich",25,$,0,0,0,0,2,3.7,Good,747
17616203,Goose Feathers Cafe and Bakery,216,Savannah,"39 Barnard St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0941000000,32.0801000000,"Breakfast, Vegetarian",10,$,0,0,0,0,1,4.2,Very Good,680
17615740,Crystal Beer Parlor,216,Savannah,"301 W Jones St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0979000000,32.0735000000,"American, Bar Food",25,$,0,0,0,0,2,4.4,Very Good,690
17615597,B. Matthew's Eatery,216,Savannah,"325 E Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0875000000,32.0798000000,"American, Breakfast",25,$,0,0,0,0,2,4.1,Very Good,683
17616465,Tybee Island Social Club,216,Savannah,"1311 Butler Ave, Tybee Island, GA 31328",Tybee Island,"Tybee Island, Savannah",-80.8482970000,31.9958100000,,10,$,0,0,0,0,1,3.9,Good,309
17616025,Pirates' House Restaurant,216,Savannah,"20 E Broad St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0844000000,32.0782000000,"American, Seafood, Steak",40,$,0,0,0,0,3,3.8,Good,566
17616076,SOHO South Cafe,216,Savannah,"12 W Liberty St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0939000000,32.0747000000,"Cafe, Sandwich, Southern",25,$,0,0,0,0,2,4.3,Very Good,719
17616222,Vic's On The River,216,Savannah,"26 E Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0908000000,32.0809000000,American,70,$,0,0,0,0,4,4.1,Very Good,558
17330074,Cannon Brewpub,216,Columbus,"1041 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9936000000,32.4656000000,"Pizza, Bar Food",25,$,0,0,0,0,2,3.9,Good,330
17330048,Buckhead Bar and Grill,216,Columbus,"5010 Armour Rd, Columbus, GA 31904",Columbus,"Columbus, Columbus",-84.9536700000,32.5131540000,"Seafood, Steak, Vegetarian",40,$,0,0,0,0,3,4.2,Very Good,722
17330611,Cafe Le Rue @ The Landings,216,Columbus,"2523 Airport Thruway, Columbus, GA 31904",Columbus,"Columbus, Columbus",-84.9559100000,32.5192470000,"American, Seafood, Cajun",25,$,0,0,0,0,2,4.6,Excellent,489
17330311,Meritage,216,Columbus,"1039 1st Ave, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9920930000,32.4661580000,"American, Tapas",40,$,0,0,0,0,3,4.1,Very Good,302
17330609,Mark's City Grille,216,Columbus,"7160 moon road, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.9270470000,32.5555910000,American,25,$,0,0,0,0,2,4.5,Excellent,345
17330638,The Black Cow,216,Columbus,"115 A 12th St, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9913840000,32.4687570000,American,25,$,0,0,0,0,2,4.3,Very Good,287
17330137,Country's Barbecue,216,Columbus,"3137 Mercury Dr, Columbus, GA 31906",Columbus,"Columbus, Columbus",-84.9464000000,32.4792000000,"BBQ, Southern",25,$,0,0,0,0,2,4.0,Very Good,353
17330087,Chef Lee's Peking Restaurant,216,Columbus,"6100 Bradley Park Dr, Columbus, GA 31904",Columbus,"Columbus, Columbus",-84.9607000000,32.5393000000,Chinese,25,$,0,0,0,0,2,4.0,Very Good,335
17330604,Burt's Butcher Shoppe and Eatery,216,Columbus,"2932 Warm Springs Rd, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.9475690000,32.5046570000,Steak,25,$,0,0,0,0,2,4.3,Very Good,213
17330615,Mongo The Mongolian Fire Pit,216,Columbus,"7830 - E Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.9386980000,32.5609050000,"Asian, Chinese",10,$,0,0,0,0,1,4.2,Very Good,355
17330628,Wood Stone,216,Columbus,"5739 Whitesville Rd, Columbus, GA 31904",Columbus,"Columbus, Columbus",-84.9632010000,32.5272170000,"Italian, Mediterranean, Pizza",40,$,0,0,0,0,3,4.0,Very Good,264
17330755,Uptown Vietnam cuisine,216,Columbus,"1250 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9926710000,32.4703150000,"Asian, Vietnamese",10,$,0,0,0,0,1,3.3,Average,33
17330546,Hunter's Pub,216,Columbus,"11269 GA Hwy 219, Hamilton, GA 31811",Hamilton,"Hamilton, Columbus",-85.0213000000,32.7455000000,"American, Seafood, Steak",40,$,0,0,0,0,3,4.4,Very Good,235
17330735,Samurai Japanese Cuisine & Sushi Bar,216,Columbus,"1009 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9933631000,32.4652417000,"Japanese, Steak, Sushi",40,$,0,0,0,0,3,3.6,Good,109
17330309,Mellow Mushroom,216,Columbus,"6100 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.9557000000,32.5321000000,Pizza,25,$,0,0,0,0,2,4.1,Very Good,192
17330397,Ruth Ann's Family Restaurant,216,Columbus,"941 Veterans Parkway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9876000000,32.4637000000,"Breakfast, Diner, Southern",10,$,0,0,0,0,1,3.7,Good,123
17330155,Deorio's,216,Columbus,"3201 Macon Rd Ste 167, Columbus, GA 31906",Columbus,"Columbus, Columbus",-84.9427000000,32.4810000000,"Italian, Pizza",0,$,0,0,0,0,1,4.0,Very Good,170
17330024,B Merrell's,216,Columbus,"7600 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.9436000000,32.5577000000,"Burger, Bar Food, Southern",25,$,0,0,0,0,2,3.8,Good,149
17330185,Fuji Japanese Steak House,216,Columbus,"6499 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.9549840000,32.5382197000,"Japanese, Steak",40,$,0,0,0,0,3,3.9,Good,247
17330676,Wasabi Sushi and Thai,216,Columbus,"1639 Bradley Park Dr, Columbus, GA 31904",Columbus,"Columbus, Columbus",-84.9666100000,32.5340020000,"Japanese, Sushi, Thai",40,$,0,0,0,0,3,3.7,Good,134
17334212,Oakwood Cafe,216,Dalton,"201 West Cuyler Street, Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.9693930000,34.7696860000,"BBQ, Breakfast, Southern",10,$,0,0,0,0,1,4.9,Excellent,249
17334217,Fuji Japanese Steakhouse,216,Dalton,"1321 W Walnut Ave, Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.9923420000,34.7595510000,"Japanese, Sushi",40,$,0,0,0,0,3,3.8,Good,145
17334364,Farm To Fork,216,Dalton,"118 Remco Shops Lane, Ringgold, GA 30736",Ringgold,"Ringgold, Dalton",-85.1304920000,34.9121090000,"American, Diner, Southern",10,$,0,0,0,0,1,4.3,Very Good,244
17334254,Tony's Italian Restaurant & Pizza,216,Dalton,"933 Market St, Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.9996780000,34.7586450000,Italian,25,$,0,0,0,0,2,3.7,Good,116
17334213,Dub's High on the Hog,216,Dalton,"349 S Wall St, Calhoun, GA 30701",Calhoun,"Calhoun, Dalton",-84.9523921000,34.4972488000,BBQ,25,$,0,0,0,0,2,4.4,Very Good,207
17334348,Christian and Jake's Bistro,216,Dalton,"555 Georgia Hwy 53, Calhoun, GA 30701",Calhoun,"Calhoun, Dalton",-84.9262580000,34.4746350000,"Desserts, Sandwich",10,$,0,0,0,0,1,4.4,Very Good,122
17334082,Bailey's Bar-B-Que,216,Dalton,"5540 Highway 41, Ringgold, GA 30736",Ringgold,"Ringgold, Dalton",-85.1321000000,34.9273000000,BBQ,10,$,0,0,0,0,1,4.1,Very Good,128
17334219,Pie Slingers Pizzeria,216,Dalton,"56A Fieldstone Village Drive, Rock Spring, GA 30739",Rock Spring,"Rock Spring, Dalton",-85.2497270000,34.8519070000,"Italian, Pizza",10,$,0,0,0,0,1,4.1,Very Good,144
17334434,Thatcher's Barbeque and Grill,216,Dalton,"1214 N Wall St, Calhoun, GA 30701",Calhoun,"Calhoun, Dalton",-84.9396931000,34.5251331000,"American, BBQ, Southern",25,$,0,0,0,0,2,3.7,Good,38
17334390,Soho Hibachi,216,Dalton,"1014 Battlefield Parkway, Fort Oglethorpe, GA 30742",Fort Oglethorpe,"Fort Oglethorpe, Dalton",-85.2462370000,34.9528157000,Japanese,10,$,0,0,0,0,1,4.3,Very Good,116
17334355,Sierra's Mexican Restaurant,216,Dalton,"500 S. 3rd Avenue, Chatsworth, GA 30705",Chatsworth,"Chatsworth, Dalton",-84.7679110000,34.7524760000,"Mexican, Tex-Mex",10,$,0,0,0,0,1,3.9,Good,66
17333836,Filling Station,216,Dalton,"316 N Hamilton St, Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.9678000000,34.7742000000,"American, Burger",10,$,0,0,0,0,1,4.1,Very Good,122
17334034,Thai Garden,216,Dalton,"685 Battlefield Pkwy, Fort Oglethorpe, GA 30742",Fort Oglethorpe,"Fort Oglethorpe, Dalton",-85.2545000000,34.9546000000,Thai,25,$,0,0,0,0,2,4.2,Very Good,111
17333797,Chili's Grill & Bar,216,Dalton,"881 College Dr, Dalton, GA 30720",Dalton,"Dalton, Dalton",-85.0039000000,34.7643000000,American,25,$,0,0,0,0,2,3.8,Good,63
17334197,Five Guys Burgers and Fries,216,Dalton,"1303 W. Walnut Ave., Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.9909250000,34.7592730000,Fast Food,10,$,0,0,0,0,1,4.1,Very Good,142
17334211,Kobe Hibachi & Sushi,216,Dalton,"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",Fort Oglethorpe,"Fort Oglethorpe, Dalton",-85.2229101000,34.9428786000,"American, Japanese, Sushi",25,$,0,0,0,0,2,4.6,Excellent,214
17334273,Las Palmas,216,Dalton,"1331 W Walnut Ave, Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.9929240000,34.7596650000,Mexican,10,$,0,0,0,0,1,3.8,Good,83
17334398,Home Plate Grill,216,Dalton,"7807 Nashville St, Ringgold, GA 30736",Ringgold,"Ringgold, Dalton",-85.1079396000,34.9151853000,"American, BBQ, Southern",10,$,0,0,0,0,1,4.2,Very Good,112
17334414,Southern Bliss Bakery,216,Dalton,"300 W Patton St., Lafayette, GA 30728",LaFayette,"LaFayette, Dalton",-85.2949550000,34.7050930000,"Desserts, Sandwich",10,$,0,0,0,0,1,3.7,Good,25
17333882,Los Pablos,216,Dalton,"1513 W Walnut Ave Ste 6, Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.9964000000,34.7604000000,Mexican,10,$,0,0,0,0,1,4.1,Very Good,114
17294565,Nacho Mamas Burritos,216,Augusta,"976 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9694000000,33.4764000000,Mexican,10,$,0,0,0,0,1,4.0,Very Good,380
17295215,Farmhaus Burger,216,Augusta,"1204 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9730060000,33.4774440000,"American, Burger",25,$,0,0,0,0,2,3.9,Good,201
17295115,Pho Bac,216,Augusta,"4300 Towne Centre, Evans, GA 30809",Evans,"Evans, Augusta",-82.1261610000,33.5322490000,Vietnamese,10,$,0,0,0,0,1,4.1,Very Good,270
17294279,The Bee's Knees,216,Augusta,"211 10th Street, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9700000000,33.4765000000,"International, Tapas, Vegetarian",25,$,0,0,0,0,2,4.5,Excellent,631
17295109,Frog Hollow Tavern,216,Augusta,"1282 broad street, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9749440000,33.4782310000,American,40,$,0,0,0,0,3,4.3,Very Good,368
17294441,Giuseppe's Pizza & Italian Specialities,216,Augusta,"3690 Wheeler Rd, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0960000000,33.4827000000,"Desserts, Italian, Pizza",25,$,0,0,0,0,2,4.1,Very Good,430
17294300,Boll Weevil Cafe,216,Augusta,"10 9th St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9684000000,33.4740000000,"Desserts, Sandwich, Southern",10,$,0,0,0,0,1,3.9,Good,372
17294623,Rhinehart's Oyster Bar,216,Augusta,"3051 Washington Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",-82.0505000000,33.5133000000,"Bar Food, Sandwich, Seafood",25,$,0,0,0,0,2,4.0,Very Good,456
17294556,Miyabi Kyoto Japanese Steak House,216,Augusta,"1315 Augusta West Pkwy, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0865000000,33.4721000000,"Chinese, Steak",40,$,0,0,0,0,3,4.6,Excellent,717
17294712,Takosushi,216,Augusta,"437 Highland Ave, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0301000000,33.4848000000,"Mexican, Southwestern, Sushi",40,$,0,0,0,0,3,4.2,Very Good,647
17294552,Mellow Mushroom,216,Augusta,"1167 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9721000000,33.4778000000,"Italian, Pizza, Sandwich",25,$,0,0,0,0,2,4.4,Very Good,433
17294607,Rae's Coastal Cafe,216,Augusta,"3208 W Wimbledon Dr, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0698000000,33.4791000000,"American, Caribbean, Seafood",40,$,0,0,0,0,3,4.9,Excellent,548
17294850,Thai Kitchen,216,Augusta,"4357 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-82.1328000000,33.5406000000,Thai,35,$,0,0,0,0,3,4.3,Very Good,317
17294836,Rhinehart's Oyster Bar,216,Augusta,"303 North Bel Air Rd, Evans, GA 30809",Evans,"Evans, Augusta",-82.1412840000,33.5212910000,"Burger, Seafood",25,$,0,0,0,0,2,4.0,Very Good,326
17295033,The Chop House,216,Augusta,"Augusta Mall, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0807880000,33.4672010000,Steak,40,$,0,0,0,0,3,4.0,Very Good,360
17294883,El Kiosco Mexican Restaurant,216,Augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,"Grovetown, Augusta",-82.1997000000,33.4574000000,Mexican,10,$,0,0,0,0,1,4.2,Very Good,300
17295028,Manuel's Bread Cafe,216,Augusta,"505 Railroad Ave, North Augusta, GA 29841",Augusta,"Augusta, Augusta",-81.9655710000,33.4817790000,"Breakfast, French",40,$,0,0,0,0,3,3.8,Good,332
17294261,Augsburg Haus,216,Augusta,"4460 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-82.1437930000,33.5443420000,German,25,$,0,0,0,0,2,3.9,Good,290
17295069,The Taj of India,216,Augusta,"502 Furys Ferry Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",-82.0805493000,33.5375868000,Indian,25,$,0,0,0,0,2,4.0,Very Good,227
17294642,Sconyers Bar B Que,216,Augusta,"2250 Sconyers Way, Augusta, GA 30906",Augusta,"Augusta, Augusta",-82.0327000000,33.4086000000,BBQ,25,$,0,0,0,0,2,3.5,Good,304
17293281,Last Resort Grill,216,Athens,"184 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.3782730000,33.9579990000,"American, Southern, Southwestern",40,$,0,0,0,0,3,4.5,Excellent,1821
17293301,Mama's Boy Restaurant,216,Athens,"197 Oak St, GA 30601",Athens,"Athens, Athens",-83.3654000000,33.9535000000,Southern,10,$,0,0,0,0,1,4.5,Excellent,849
17293422,Transmetropolitan,216,Athens,"145 E Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.3764000000,33.9584000000,"Italian, Pizza, Sandwich",10,$,0,0,0,0,1,4.4,Very Good,1098
17293229,Grit,216,Athens,"199 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.3816250000,33.9601120000,"International, Southern, Vegetarian",10,$,0,0,0,0,1,4.2,Very Good,800
17293163,Choo Choo Eastside,216,Athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",Athens,"Athens, Athens",-83.3389000000,33.9259000000,"Japanese, Korean",10,$,0,0,0,0,1,3.9,Good,439
17293205,Five & Ten,216,Athens,"1073 South Milledge Ave, Athens, GA 30605",Athens,"Athens, Athens",-83.3872482000,33.9415545000,American,40,$,0,0,0,0,3,4.3,Very Good,755
17293169,Clocked,216,Athens,"259 W Washington St, Athens, GA 30601",Athens,"Athens, Athens",-83.3797000000,33.9584000000,"American, Burger, Sandwich",10,$,0,0,0,0,1,4.2,Very Good,613
17293873,Trappeze Pub,216,Athens,"269 N Hull St, Athens, GA 30601",Athens,"Athens, Athens",-83.3788810000,33.9583630000,"Burger, Bar Food",25,$,0,0,0,0,2,4.2,Very Good,579
17293880,Big City Bread Cafe,216,Athens,"393 N Finley St, Athens, GA 30601",Athens,"Athens, Athens",-83.3840040000,33.9593920000,"Breakfast, Sandwich",10,$,0,0,0,0,1,4.3,Very Good,558
17293915,The Royal Peasant,216,Athens,"1675 S. Lumpkin St., Athens, GA 30606",Athens,"Athens, Athens",-83.3872800000,33.9375020000,Bar Food,10,$,0,0,0,0,1,4.4,Very Good,546
17293409,Sr. Sol 1,216,Athens,"175 Tallassee Rd, Athens, GA 30606",Athens,"Athens, Athens",-83.4293000000,33.9652000000,Mexican,10,$,0,0,0,0,1,4.6,Excellent,917
17294014,Viva! Argentine Cuisine,216,Athens,"247 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.3828224000,33.9600227000,"Desserts, Latin American, Argentine",10,$,0,0,0,0,1,4.1,Very Good,374
17293870,Shokitini,216,Athens,"251 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.3792510000,33.9575030000,"Asian, Japanese, Sushi",25,$,0,0,0,0,2,4.2,Very Good,550
17293877,Taqueria Del Sol,216,Athens,"334 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.3836050000,33.9605710000,"Mexican, Spanish",10,$,0,0,0,0,1,4.1,Very Good,543
17293186,DePalma's Italian Cafe - Downtown,216,Athens,"401 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.3735960000,33.9581120000,"American, Italian, Pizza",25,$,0,0,0,0,2,4.0,Very Good,353
17293890,The National,216,Athens,"232 W. Hancock Ave., Athens, GA 30601",Athens,"Athens, Athens",-83.3796700000,33.9594680000,"International, Southern",40,$,0,0,0,0,3,4.1,Very Good,465
17293180,DePalma's Italian Cafe - East Side,216,Athens,"1965 Barnett Shoals Rd, Athens, GA 30605",Athens,"Athens, Athens",-83.3399500000,33.9242750000,"American, Italian, Pizza",25,$,0,0,0,0,2,4.1,Very Good,387
17293228,The Grill,216,Athens,"171 College Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.3755230000,33.9581980000,"Breakfast, Burger, Sandwich",10,$,0,0,0,0,1,3.7,Good,289
17293273,La Dolce Vita Ristorante,216,Athens,"323 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.4075000000,33.9584000000,Italian,40,$,0,0,0,0,3,4.1,Very Good,464
17293897,Ike & Jane,216,Athens,"1307 Prince Ave, Athens, GA 30606",Athens,"Athens, Athens",-83.4008870000,33.9632960000,Sandwich,10,$,0,0,0,0,1,4.1,Very Good,350
17500819,Mandarin Chinese Restaurant,216,Macon,"3086 Riverside Dr, Macon, GA 31210",Macon,"Macon, Macon",-83.6766000000,32.8899000000,"Chinese, Thai",25,$,0,0,0,0,2,4.5,Excellent,302
17501291,Emilio's Cuban Cafe,216,Macon,"402 Ga. Highway 247, Bonaire, GA 31005",Bonaire,"Bonaire, Macon",-83.5944940000,32.5677410000,"Coffee and Tea, Cuban, Latin American",25,$,0,0,0,0,2,3.9,Good,146
17501301,Thai Pepper,216,Macon,"1806 Russell Parkway, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.6655570000,32.5932640000,"Japanese, Sushi, Thai",10,$,0,0,0,0,1,4.0,Very Good,232
17501439,Dovetail,216,Macon,"543 Cherry St, Macon, GA 31201",Macon,"Macon, Macon",-83.6279790000,32.8364100000,,40,$,0,0,0,0,3,3.8,Good,102
17501315,Benson's Steak and Sushi,216,Macon,"1289 S Houston Lake Rd, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.6624210000,32.5568730000,"American, Chinese, Sushi",25,$,0,0,0,0,2,3.7,Good,243
17500911,Rookery,216,Macon,"543 Cherry St, Macon, GA 31201",Macon,"Macon, Macon",-83.6279000000,32.8361000000,"Burger, Desserts, Bar Food",25,$,0,0,0,0,2,4.5,Excellent,289
17500759,Ingleside Village Pizza,216,Macon,"2395 Ingleside Ave, Macon, GA 31204",Macon,"Macon, Macon",-83.6570610000,32.8538960000,"Pizza, Sandwich",10,$,0,0,0,0,1,4.9,Excellent,478
17500767,Jim Shaw's Seafood Grill & Bar,216,Macon,"3040 Vineville Ave, Macon, GA 31204",Macon,"Macon, Macon",-83.6737000000,32.8496000000,Seafood,25,$,0,0,0,0,2,4.6,Excellent,467
17501201,My Fathers Place,216,Macon,"2507 Moody Rd, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.6240000000,32.5786000000,Italian,25,$,0,0,0,0,2,3.7,Good,104
17501281,The Mellow Mushroom,216,Macon,"710 Lake Joy Road, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.6910440000,32.5526840000,"Pizza, Sandwich, Vegetarian",25,$,0,0,0,0,2,3.8,Good,323
17501308,Martin's BBQ,216,Macon,"102 S Armed Forces Boulevard, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.6002010000,32.6193210000,BBQ,25,$,0,0,0,0,2,4.2,Very Good,288
17500847,Natalia's,216,Macon,"201 North Macon St., Macon, GA 31210",Macon,"Macon, Macon",-83.7879930000,32.9284950000,"European, Italian, Mediterranean",70,$,0,0,0,0,4,4.2,Very Good,379
17500872,Papouli's Mediterranean Cafe & Market,216,Macon,"121 Tom Hill Sr Blvd, Macon, GA 31210",Macon,"Macon, Macon",-83.6873000000,32.9010000000,"Greek, Mediterranean, Vegetarian",10,$,0,0,0,0,1,4.2,Very Good,223
17501298,Greek Corner Deli,216,Macon,"587 Cherry St, Macon, GA 31201",Macon,"Macon, Macon",-83.6287030000,32.8365400000,"Desserts, Greek, Sandwich",10,$,0,0,0,0,1,4.3,Very Good,244
17501292,Greek Village,216,Macon,"1801 Watson Blvd, Warner Robins, GA 31093",Warner Robins,"Warner Robins, Macon",-83.6366180000,32.6176839000,"American, Greek, Seafood",25,$,0,0,0,0,2,4.0,Very Good,316
17501268,Zen Japanese Steakhouse and Sushi Bar,216,Macon,"4086 Watson Blvd, Warner Robins, GA 31093",Warner Robins,"Warner Robins, Macon",-83.7184000000,32.6147000000,"Japanese, Steak, Sushi",40,$,0,0,0,0,3,4.1,Very Good,314
17501279,Bonefish Grill,216,Macon,"5080 Riverside Dr, Macon, GA 31210",Macon,"Macon, Macon",-83.7139780000,32.9292780000,"American, Seafood",40,$,0,0,0,0,3,4.1,Very Good,293
17501143,El Jalisciense Mexican Restaurant,216,Macon,"1224 Russell Pkwy, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.6493500000,32.5946660000,Mexican,10,$,0,0,0,0,1,4.1,Very Good,181
17501247,Sushi Thai Restaurant,216,Macon,"2624 Watson Blvd Ste D, Warner Robins, GA 31093",Warner Robins,"Warner Robins, Macon",-83.6665000000,32.6184000000,"Japanese, Sushi, Thai",10,$,0,0,0,0,1,3.7,Good,153
17500695,Downtown Grill,216,Macon,"562 Mulberry St, Macon, GA 31201",Macon,"Macon, Macon",-83.6276000000,32.8375000000,Steak,70,$,0,0,0,0,4,4.0,Very Good,195
17141990,Duke's Waikiki,216,Rest of Hawaii,"2335 Kalakaua Ave, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.8271960000,21.2775830000,"Hawaiian, Seafood, Steak",70,$,0,0,0,0,4,4.4,Very Good,1492
